# maxrange N1 N2 finalcard time(s)
19037710 8687772 1264562 13391612 0.205454 
3906158 3405576 462445 3888116 0.041099 
7967721 122372 7682776 240512 0.001825 
1746410 28320 724820 56073 0.000497 
1387902 659895 82311 918364 0.010459 
11825916 3259945 4923889 5415979 0.064381 
14216439 14008593 14116604 14214338 0.113481 
9757806 9735399 491449 9757738 0.086145 
13614511 2610579 57560 4563671 0.055675 
12315265 4393562 11427966 7236887 0.095700 
11352976 3326021 5185025 5584432 0.065642 
15259134 5635103 1684928 8915946 0.137044 
8450127 3123190 8121602 5120105 0.069510 
19067697 4187495 119560 7391185 0.084401 
13766839 1252858 11265463 2204649 0.027001 
9152986 8217048 4118218 9089436 0.102701 
11635767 4210431 1394014 6986494 0.090898 
10770136 5965203 7743389 8577859 0.130421 
16870037 11881801 3959164 15426075 0.214277 
6795367 3787223 960807 5066212 0.063441 
10833934 7008728 6715711 9928517 0.136580 
4726095 1233024 4588695 2172505 0.026300 
9520631 9139008 4025754 9511849 0.091913 
10593630 7814771 7671785 9976090 0.129401 
9999242 1101672 9118995 2080371 0.021011 
6071161 4228943 3833566 5382883 0.068937 
7484169 6664459 2355185 7327830 0.073378 
15154931 6738593 10466318 10392599 0.135858 
4541320 4202017 2600100 4518821 0.047078 
11336688 1616237 5150308 2985944 0.033489 
14686974 11855209 10348818 14176301 0.159203 
19413069 9559875 17957104 13397245 0.167550 
1450052 1029794 15813 1322751 0.016359 
12043682 1872563 6782938 3379261 0.034577 
14559277 1076550 8577296 2009716 0.019703 
13146790 2055831 2068725 3658186 0.037642 
11614946 10067627 1886849 11349178 0.124580 
19286229 5310525 2955468 8698776 0.128757 
3827549 2550966 476808 3555494 0.045441 
7680589 1044773 4972782 1933812 0.017653 
2367563 1013185 2023590 1583801 0.021118 
14296984 7242762 12119527 10731634 0.149743 
15747036 996996 7506884 1950536 0.015093 
17837209 11245907 917594 15690776 0.205793 
4834684 2949759 1689938 4112083 0.054081 
12064835 7678120 3824210 10428360 0.147586 
3679781 2277626 3484522 3216301 0.040426 
15482362 15277934 2462176 15478316 0.129153 
11826264 1700915 2764230 3004213 0.034834 
19506853 5513002 14066427 9300471 0.134622 
14390769 9321957 3770056 12580496 0.179445 
1204105 829147 829286 1076445 0.016258 
16951142 9786414 15921076 14145358 0.198841 
9774565 6245635 3382270 8414881 0.120700 
17157265 10443127 5445304 14399517 0.203985 
10203107 3261446 8160746 5885699 0.060323 
11363558 9474309 9938978 10892905 0.128229 
11185160 10751723 5859322 11168476 0.103389 
12895038 10281667 12391178 12412719 0.150609 
19311796 9625265 14648874 14056621 0.209006 
4008430 119184 2583409 236001 0.001785 
17295407 3798740 6943820 6958373 0.073005 
1473495 917431 1319333 1286192 0.018455 
1537967 421528 1432647 721743 0.007793 
17760029 16015697 1544543 17535428 0.232694 
14492631 6219465 13474199 9259143 0.128711 
17182313 8975126 11175940 12918298 0.179575 
15558628 3740280 4595379 6297468 0.082337 
13244856 6359022 709179 9785029 0.149161 
15470641 10093071 2311199 13387328 0.192963 
12087195 10850535 9991809 12011169 0.135361 
9907854 1354435 4537736 2369532 0.031709 
17196008 4918898 17119216 8478915 0.122499 
14258726 10474173 7047339 13320308 0.178476 
13511414 12960603 3524952 13496431 0.116844 
10450857 6536541 3617171 8618712 0.126213 
11270210 7036424 10857548 9307266 0.124196 
3274723 2584698 668145 3122927 0.038025 
18564401 9079068 18008641 13451185 0.189766 
6551394 3400028 5579276 5355780 0.065564 
18638589 11303705 2226762 15509199 0.210443 
1062795 408436 309714 655905 0.008318 
18258803 4880119 9053219 8014502 0.080163 
5033882 3310263 3333643 4460218 0.069149 
11061648 1489919 6373370 2759219 0.029484 
1512505 816876 1285946 1207949 0.015381 
5299067 3870654 2496344 4852890 0.066058 
8573790 3256668 6570440 4919112 0.061969 
1780768 1663257 1297091 1771810 0.014058 
19199093 17742300 8070557 19043029 0.262573 
2386251 2199503 2277723 2368276 0.024127 
8637651 8191513 2044313 8604901 0.103240 
6910435 3525172 3001588 5083299 0.070393 
3775275 366306 1539306 702209 0.006263 
16992200 3424529 6072251 6209641 0.064748 
1053842 371114 688275 604144 0.006686 
9409560 7245861 9003484 8959890 0.125856 
15644664 13917835 12337852 15554713 0.174446 
10821955 9760806 5303103 10682999 0.112459 
17053542 11286568 14700296 14621404 0.193137 
11142496 773523 6439328 1494149 0.014406 
8728258 5047324 1251308 7527039 0.090704 
6713846 1009543 4163221 1863986 0.020185 
7743294 604166 3260584 1144622 0.012240 
4967250 2522625 1234885 3843384 0.045215 
11643253 1636007 10142024 2902790 0.028863 
7833555 7571090 1459344 7825253 0.063982 
10782719 2791062 8326062 4981926 0.050983 
18326644 6990595 4565310 11498050 0.163049 
9029729 6491488 6987558 8163382 0.102941 
9443370 4252294 3937895 6484397 0.086907 
3238858 3048180 885938 3218600 0.032024 
6446286 4142216 1968609 5456265 0.072660 
14873513 13398980 6863300 14692639 0.148352 
13554421 5351158 9226213 8160032 0.090117 
13550658 3196028 9701268 5760229 0.065503 
16374729 15098741 7333091 16297641 0.171067 
19842053 8319271 10363887 13295151 0.165774 
5042772 3048455 641366 4212933 0.059491 
1241302 1075946 569568 1218977 0.011939 
12669440 11546586 8903022 12576513 0.126124 
9197086 5367811 1882484 7678121 0.108478 
17010946 13130769 14429852 16114969 0.203605 
17988751 12721782 4153240 16261725 0.219156 
13454833 9782589 6454456 12558967 0.170868 
1162069 871000 930519 1087252 0.014785 
10053150 5474758 9571381 7868789 0.092541 
2411556 2272655 2126868 2402592 0.024656 
7454328 6544990 3172903 7392997 0.073716 
1211983 533774 720578 802194 0.010016 
13881423 13588895 373639 13877139 0.116985 
15594861 12485692 1823613 15015981 0.174285 
12605807 1754394 7269094 3234452 0.033451 
3110911 876966 1678373 1499279 0.017992 
16565744 12428689 5331294 15492640 0.208851 
16967137 93385 8719283 186421 0.001433 
9365760 3439268 4252586 5632903 0.074249 
3189141 2442335 2251679 3002980 0.033270 
13574882 4872715 4689005 7724954 0.108632 
1449833 272457 62022 494066 0.005426 
2343444 2271895 1639651 2340928 0.023332 
10411310 2851745 9653369 4748143 0.067856 
8537283 4451494 2005776 6745603 0.092687 
18835412 15187135 18056297 18165505 0.288649 
11163042 253412 663128 498931 0.003922 
12861120 2974989 9775348 4548441 0.050351 
7946550 7409099 951606 7899323 0.068197 
10720737 1041984 4458948 1993031 0.018620 
1365914 1227716 582476 1361857 0.012731 
8325554 1600367 205230 3026030 0.026841 
19138264 18338282 2438161 19102042 0.244001 
5753319 3566069 2638250 4794137 0.069379 
13424260 5561619 553203 8824671 0.124698 
3785506 2474421 780994 3455009 0.053516 
3410399 1726194 1231692 2616234 0.036035 
12426701 9024451 11569948 11584783 0.150964 
19480129 17841654 18369625 19355522 0.258330 
7140186 3841825 6805709 5514655 0.093241 
10334779 9433164 7622930 10263275 0.111321 
9034589 570657 617781 1106948 0.010478 
11935247 2424973 10918199 4348046 0.054927 
17950880 17037804 3330211 17921648 0.217995 
10159999 7608871 4970916 9471662 0.131570 
6201114 4422845 3507476 5734206 0.073769 
16668784 7655746 11049176 11234935 0.154342 
10645107 6832569 9774242 9318747 0.131964 
5097218 4207475 2851647 4869365 0.056445 
1907231 1544082 1046552 1842056 0.020495 
4264286 3328930 4153928 4185895 0.046751 
18259617 11905516 8774123 16014962 0.227059 
5343058 4915726 4505225 5300967 0.054372 
7858053 4254520 2838153 6176872 0.075383 
1248617 608431 192484 928641 0.011567 
1535680 55260 1347441 108533 0.000899 
7671564 7185227 7381614 7632147 0.071050 
10833023 6845750 7485314 9540881 0.135404 
15930242 13410139 7642641 15514066 0.188356 
10353825 10289149 7461706 10353414 0.087922 
7134463 862587 5655943 1595186 0.015461 
5394080 15626 2648805 31209 0.000280 
3253491 3096893 1518538 3248053 0.029678 
11111544 913216 516572 1758826 0.016389 
12360161 6688210 3469697 9576831 0.148437 
13895841 4207780 5729388 7062119 0.087000 
13966848 418842 5755494 828501 0.006307 
14500838 10833930 3430138 13512331 0.162865 
2802942 1133710 727513 1776517 0.021854 
1608488 966957 365159 1370742 0.015637 
1922596 919328 736678 1439025 0.015123 
11083598 1088762 542423 2077154 0.019024 
2304435 987412 817119 1521229 0.018538 
15419962 1482834 876594 2846135 0.028618 
8534702 7722157 1530244 8470694 0.098581 
13177440 1804811 5369806 3055162 0.032732 
9695171 679363 3863287 1318282 0.011511 
1845289 1802177 779264 1844192 0.012511 
13295539 12282451 6330334 13195048 0.127348 
4742850 3926772 2700943 4565241 0.055485 
11507986 10378192 6427879 11356386 0.118536 
4279192 937746 470484 1596782 0.017369 
15295657 4112152 6654740 6793235 0.090452 
16215463 15095340 11088467 16123172 0.147316 
9163925 4883019 5923277 7274644 0.088266 
18942709 9386846 8511553 14273028 0.176629 
16554595 11327657 12692331 14753777 0.186045 
2187500 626022 2045820 1008368 0.010516 
6674446 5915371 3814872 6582542 0.068836 
18462029 3165655 18344922 5960684 0.063305 
2376250 2365198 825244 2376162 0.017025 
19171794 7964326 13976952 12697458 0.182178 
6983804 5778656 5366827 6767037 0.075875 
3199267 992798 1685383 1611697 0.020152 
12363193 10819513 7200794 12149948 0.136234 
3822254 267150 1038694 517791 0.004601 
17046355 9734204 13875760 13927424 0.191580 
9876229 6278169 2497774 8698689 0.151167 
16001642 4742406 4043125 7975994 0.105098 
6869906 3466796 186868 5336207 0.085411 
1762508 1515449 815618 1720813 0.016401 
18200987 147848 17025329 293814 0.002551 
10382211 4296782 381369 6866628 0.084731 
17108003 7267431 1545133 12408466 0.157526 
6913064 74752 550270 148547 0.001648 
5491186 2304880 318922 3686162 0.050010 
2537541 2265906 315372 2503544 0.027810 
4930122 429871 2762614 832117 0.007368 
19068399 3857105 7334452 6952900 0.080849 
15459967 9443912 6262743 12704135 0.167569 
13120688 10567920 7513987 12541235 0.144225 
11321676 8201982 2904262 10704235 0.160615 
14220239 4394944 9045749 7609652 0.085705 
11328242 9956410 10830522 11133989 0.121331 
18241306 1079360 6379708 2105894 0.020225 
3732493 3080189 985020 3613600 0.038123 
18786386 276942 11190534 548314 0.005280 
3716509 3131121 355707 3596760 0.036012 
17164626 13048618 8684976 16428255 0.181859 
17482649 11869511 5057523 15352929 0.189238 
19563181 11416354 11724016 15995981 0.226951 
7610720 7290254 512618 7583162 0.065761 
11060014 1295434 489824 2429655 0.029958 
3175739 1791854 1283311 2564267 0.032681 
3804735 3268460 2199584 3761321 0.035965 
16769257 6754132 9708070 10859604 0.160561 
14962507 9979605 5337600 13330455 0.196984 
8432483 1943237 4334002 3503320 0.035964 
3967037 3531331 3264812 3934542 0.038969 
1783348 1256107 979220 1607941 0.020058 
15035368 8914920 326750 12414614 0.137079 
16561149 1375083 1112976 2540022 0.028045 
15813159 15172148 4343730 15783761 0.140001 
4323221 1135913 250057 1945013 0.019546 
13744777 199522 11399591 396867 0.002967 
3030386 3024792 915137 3030376 0.023435 
17992893 12058047 3981189 16858033 0.232912 
18941728 7047128 14768749 11181190 0.148344 
2908766 1024258 1156095 1700459 0.021135 
17208466 1583 3102125 3166 0.000034 
4760186 4063773 4094439 4661347 0.055177 
1321335 1281756 107260 1320857 0.009920 
17134495 9232892 1944202 12823957 0.170535 
1457716 934356 522533 1298153 0.018273 
2140492 2077006 1854439 2138439 0.021974 
2186306 968330 306350 1508062 0.017733 
14040403 9680476 13097221 12743147 0.172803 
1798817 1002501 1162649 1425985 0.019937 
10217934 2272012 1994575 4102659 0.045568 
15638893 326090 7752788 645929 0.005121 
14895504 10422469 10694800 13851804 0.205818 
5425913 1073696 576609 1889209 0.018112 
15989944 14186611 524476 15724237 0.163800 
14600361 12360841 7276192 14320604 0.164637 
13114526 8297114 1150553 11044582 0.142893 
4082050 780904 2336139 1357754 0.014233 
6366796 1693713 1992437 2848694 0.030834 
12586311 7997799 1336599 11324705 0.148306 
11591002 3821770 2589860 6176908 0.078043 
16879552 14792493 16001163 16725600 0.179934 
16982346 2899179 8740408 5411628 0.060586 
14960250 13133677 9654502 14735687 0.169245 
6517553 1404732 2324775 2554661 0.029323 
18418557 466076 386820 916196 0.007484 
5636010 630621 3176118 1147279 0.011762 
9398337 3625007 8293554 5781105 0.081099 
5252277 2968613 1303808 4301986 0.055465 
3707074 1883890 3269102 2792817 0.032517 
18671754 18599888 1402870 18671334 0.225344 
10604139 5515136 10471262 7932165 0.104371 
4196342 1949827 1732357 3060067 0.037045 
16724902 13187493 7497782 15733739 0.193483 
9511154 734516 9276401 1420478 0.012566 
12205946 10400584 3315286 11915526 0.141059 
6266994 4258656 297889 5477178 0.072572 
6351142 4560068 5760980 5788199 0.068627 
14644696 612179 373501 1199338 0.012438 
17704412 5970569 14617413 9636005 0.141043 
4812754 1512334 4445383 2627212 0.031163 
11220360 3872667 840782 6206066 0.074852 
12566124 6882089 6534123 10133924 0.153039 
16261902 7631829 13552490 12101755 0.159594 
7733606 3886593 3418697 5708735 0.073007 
15487534 8510072 10030721 13067847 0.149069 
14124046 6333374 5360853 9773698 0.140940 
16757669 610985 9350402 1190008 0.011980 
12503157 5710074 6398848 8910647 0.134600 
10936585 4685019 3014318 7273452 0.101564 
15749339 9484699 4093172 12985658 0.183109 
19486052 8035347 15905508 12681853 0.196069 
12052176 10981160 5416271 11967525 0.123548 
3174967 2293842 2053656 2916879 0.038669 
19389304 15609497 235603 18740174 0.287401 
12842292 12026990 10566605 12789941 0.123200 
12562275 2131480 2289813 3901847 0.040004 
18633400 12298507 1797147 16251995 0.226243 
11865573 10321904 7848890 11665509 0.131627 
2802159 697738 1580665 1161732 0.013574 
11067850 1299757 2730378 2453258 0.027364 
10553902 4672918 161281 7096049 0.101721 
15122431 9962349 7274236 13405646 0.194671 
15952861 4805024 3898392 8146244 0.102024 
4516898 2148930 4347075 3246860 0.041201 
1084821 511418 267445 759490 0.009516 
11776790 4589337 9740029 7381090 0.104634 
11742780 3802507 3340766 6306665 0.075556 
16728279 12976710 14943883 15804609 0.178880 
1957436 1045036 1648609 1436026 0.016343 
12268428 6731778 2123098 10087360 0.141043 
8671759 7914246 3643033 8600532 0.097785 
12713458 5604662 10479285 8840165 0.118243 
1006484 642081 968667 889567 0.011216 
12707329 3862795 8632918 6052186 0.072928 
5968158 602547 1296343 1150113 0.013332 
6420782 4732020 432235 5884694 0.076259 
12812661 12414464 1210052 12800645 0.110679 
6405247 1888891 701398 3253763 0.035653 
1258962 1118740 357999 1239490 0.011734 
2907571 1187172 1156740 1886480 0.023256 
12062638 2269174 3916781 4020418 0.038399 
7734017 3175092 4511615 5133383 0.068930 
13877140 12783150 1290772 13789731 0.134124 
6183327 5076143 590564 5946419 0.065972 
4041882 2877416 1397746 3619905 0.043739 
2198392 962214 955817 1568755 0.017748 
15011053 3078912 9116469 5549476 0.062671 
13932652 12439090 10509403 13793208 0.143371 
15191614 8591437 14890234 11863310 0.154795 
10615538 7044690 1066548 9742011 0.141676 
15194528 1558792 14648635 2961572 0.030593 
2928545 2285892 300769 2794996 0.031078 
9322037 9136103 8687705 9319194 0.087502 
15505365 6583826 217515 10609532 0.119898 
19547247 13365316 17369365 17719389 0.297160 
12358697 2235168 5008989 4035758 0.042792 
17413002 8706235 10435116 12515094 0.171260 
16816850 41655 5416392 83212 0.000692 
9575205 2475686 2257255 4330411 0.056414 
17495191 1334417 9917024 2586470 0.021808 
18484488 482303 735479 949711 0.007064 
8488323 886731 7152599 1641128 0.015924 
18574358 10074368 5056490 15094276 0.202242 
8279465 190596 3321360 374077 0.003848 
6690120 1922770 1401568 3343797 0.034407 
3977622 3021252 595102 3720330 0.042741 
2090057 1504905 1324046 1936261 0.021929 
14718295 1892545 11190908 3471571 0.036619 
9830540 3879177 7674101 5911074 0.078467 
19803375 17858716 779178 19677255 0.271651 
19347223 7574320 972025 12321777 0.189240 
6811558 4065514 5266859 5628692 0.074281 
13259316 11559110 1312995 13110813 0.141941 
8308970 3800517 467820 5931170 0.074055 
1769972 1471564 1395980 1726717 0.016719 
16903580 7002414 8707380 10528282 0.144760 
8424538 3786669 4226653 5660244 0.080951 
11343899 267943 10483287 521277 0.003907 
4627019 1883376 3303600 2998591 0.037306 
3465512 1963146 2019382 2929037 0.036157 
18474917 11480613 4676802 15808672 0.230686 
4849762 301026 4158989 584540 0.005030 
10551295 6656511 7367820 9025271 0.132322 
4901554 3324158 4025621 4318949 0.066990 
15922256 10837490 1927697 14114865 0.182097 
10644296 5881510 2985847 8631237 0.131172 
18975429 8285608 8239990 12926540 0.169528 
19629507 18047099 15616239 19561823 0.255709 
16772878 250303 4407924 487021 0.004286 
8800835 4695312 923763 6387809 0.085216 
16575805 984067 2076292 1922092 0.017009 
3678685 2746407 2104654 3504979 0.044603 
4040881 1116478 432081 1927048 0.021978 
5228399 2219171 4549653 3336608 0.042614 
8185889 3559097 7723059 5601864 0.076027 
15530607 14564049 7597439 15468725 0.144982 
3816215 3308382 2419753 3723608 0.038224 
15962074 14640732 13110574 15856838 0.154233 
5251304 4795587 2528924 5216547 0.053997 
18006046 10393455 7758205 14329962 0.179391 
9235706 2569786 1698036 4443321 0.056939 
5315128 406913 3236181 782993 0.007372 
4462197 2072186 678614 3234084 0.035893 
1027172 986381 401929 1025820 0.007132 
13514403 12555267 5834041 13461896 0.128550 
9162283 2523833 7706751 4233230 0.048713 
3785591 2811499 742066 3500229 0.040024 
11704852 10769502 4911675 11665000 0.116920 
10046828 3523122 1053859 5692464 0.079414 
5868784 5529608 518194 5857615 0.057866 
8620975 3630804 6395144 5693295 0.074694 
